"table","col_id","row_id","entity"
"86627271_6_2239821927452848323","0","4","http://dbpedia.org/resource/Nueltin_Lake"
"86627271_6_2239821927452848323","0","12","http://dbpedia.org/resource/Tulemalu_Lake"
"86747932_0_7532457067740920052","1","34","http://dbpedia.org/resource/Air_Italy"
"86747932_0_7532457067740920052","1","90","http://dbpedia.org/resource/CityJet"
"86747932_0_7532457067740920052","1","108","http://dbpedia.org/resource/Emirates_(airline)"
"86747932_0_7532457067740920052","1","37","http://dbpedia.org/resource/Air_Kiribati"
"86747932_0_7532457067740920052","1","164","http://dbpedia.org/resource/Monarch_Airlines"
"86747932_0_7532457067740920052","1","120","http://dbpedia.org/resource/Garuda_Indonesia"
"86747932_0_7532457067740920052","1","136","http://dbpedia.org/resource/Iran_Air"
"86747932_0_7532457067740920052","1","223","http://dbpedia.org/resource/Transavia.com"
"86747932_0_7532457067740920052","1","183","http://dbpedia.org/resource/Qatar_Airways"
"86747932_0_7532457067740920052","1","149","http://dbpedia.org/resource/Kulula.com"
"86747932_0_7532457067740920052","1","186","http://dbpedia.org/resource/Rossiya_(airline)"
"86747932_0_7532457067740920052","1","110","http://dbpedia.org/resource/Ethiopian_Airlines"
"86747932_0_7532457067740920052","1","202","http://dbpedia.org/resource/Southwest_Airlines"
"86747932_0_7532457067740920052","1","89","http://dbpedia.org/resource/Cirrus_Airlines"
"86747932_0_7532457067740920052","1","99","http://dbpedia.org/resource/Czech_Airlines"
"86747932_0_7532457067740920052","1","31","http://dbpedia.org/resource/Air_Greenland"
"86747932_0_7532457067740920052","1","245","http://dbpedia.org/resource/Wizz_Air"
"86747932_0_7532457067740920052","1","180","http://dbpedia.org/resource/Philippine_Airlines"
"86747932_0_7532457067740920052","1","142","http://dbpedia.org/resource/JetBlue"
"86747932_0_7532457067740920052","1","193","http://dbpedia.org/resource/SATA_International"
"86747932_0_7532457067740920052","1","130","http://dbpedia.org/resource/Iberia_(airline)"
"86747932_0_7532457067740920052","1","226","http://dbpedia.org/resource/Tunisair"
"86747932_0_7532457067740920052","1","124","http://dbpedia.org/resource/Sverigeflyg"
"86747932_0_7532457067740920052","1","139","http://dbpedia.org/resource/Jet_Airways"
"86747932_0_7532457067740920052","1","182","http://dbpedia.org/resource/Qantas"
"86747932_0_7532457067740920052","1","93","http://dbpedia.org/resource/Continental_Airlines"
"86747932_0_7532457067740920052","1","87","http://dbpedia.org/resource/China_Southern_Airlines"
"86747932_0_7532457067740920052","1","165","http://dbpedia.org/resource/Montenegro_Airlines"
"86747932_0_7532457067740920052","1","179","http://dbpedia.org/resource/PenAir"
"86747932_0_7532457067740920052","1","28","http://dbpedia.org/resource/Air_China"
"86747932_0_7532457067740920052","1","207","http://dbpedia.org/resource/Sun_Country_Airlines"
"86747932_0_7532457067740920052","1","233","http://dbpedia.org/resource/Vietnam_Airlines"
"86747932_0_7532457067740920052","1","220","http://dbpedia.org/resource/Thomsonfly"
"86747932_0_7532457067740920052","1","167","http://dbpedia.org/resource/Nextjet"
"86747932_0_7532457067740920052","1","192","http://dbpedia.org/resource/Scandinavian_Airlines"
"86747932_0_7532457067740920052","1","71","http://dbpedia.org/resource/Bangkok_Airways"
"86747932_0_7532457067740920052","1","12","http://dbpedia.org/resource/AeroSur"
"86747932_0_7532457067740920052","1","114","http://dbpedia.org/resource/Finnair"
"86747932_0_7532457067740920052","1","138","http://dbpedia.org/resource/Jazeera_Airways"
"86747932_0_7532457067740920052","1","194","http://dbpedia.org/resource/Saudia"
"86747932_0_7532457067740920052","1","144","http://dbpedia.org/resource/Kenya_Airways"
"86747932_0_7532457067740920052","1","206","http://dbpedia.org/resource/SriLankan_Airlines"
"86747932_0_7532457067740920052","1","131","http://dbpedia.org/resource/Iceland_Express"
"86747932_0_7532457067740920052","1","232","http://dbpedia.org/resource/Uzbekistan_Airways"
"86747932_0_7532457067740920052","1","191","http://dbpedia.org/resource/S7_Airlines"
"86747932_0_7532457067740920052","1","32","http://dbpedia.org/resource/Air_India"
"86747932_0_7532457067740920052","1","227","http://dbpedia.org/resource/Turkish_Airlines"
"86747932_0_7532457067740920052","1","0","http://dbpedia.org/resource/1time_Airline"
"86747932_0_7532457067740920052","1","147","http://dbpedia.org/resource/Korean_Air"
"86747932_0_7532457067740920052","1","117","http://dbpedia.org/resource/First_Choice_Airways"
"86747932_0_7532457067740920052","1","20","http://dbpedia.org/resource/Air_Austral"
"86747932_0_7532457067740920052","1","121","http://dbpedia.org/resource/Germanwings"
"86747932_0_7532457067740920052","1","40","http://dbpedia.org/resource/Air_Malta"
"86747932_0_7532457067740920052","1","185","http://dbpedia.org/resource/Robin_Hood_Aviation"
"86747932_0_7532457067740920052","1","17","http://dbpedia.org/resource/Air_Alps"
"86747932_0_7532457067740920052","1","190","http://dbpedia.org/resource/Ryanair"
"86747932_0_7532457067740920052","1","74","http://dbpedia.org/resource/Sverigeflyg"
"86747932_0_7532457067740920052","1","51","http://dbpedia.org/resource/AirAsia"
"86747932_0_7532457067740920052","1","106","http://dbpedia.org/resource/EgyptAir"
"86747932_0_7532457067740920052","1","168","http://dbpedia.org/resource/Niki_(airline)"
"86747932_0_7532457067740920052","1","246","http://dbpedia.org/resource/Yemenia"
"86747932_0_7532457067740920052","1","72","http://dbpedia.org/resource/Belavia"
"86747932_0_7532457067740920052","1","122","http://dbpedia.org/resource/GoAir"
"86747932_0_7532457067740920052","1","170","http://dbpedia.org/resource/Norwegian_Air_Shuttle"
"86747932_0_7532457067740920052","1","97","http://dbpedia.org/resource/Cubana_de_Aviaci%C3%B3n"
"86747932_0_7532457067740920052","1","27","http://dbpedia.org/resource/Air_Chathams"
"86747932_0_7532457067740920052","1","26","http://dbpedia.org/resource/Air_Cara%C3%AFbes"
"86747932_0_7532457067740920052","1","73","http://dbpedia.org/resource/Binter_Canarias"
"86747932_0_7532457067740920052","1","169","http://dbpedia.org/resource/Nok_Air"
"86747932_0_7532457067740920052","1","210","http://dbpedia.org/resource/Sunwing_Airlines"
"86747932_0_7532457067740920052","1","134","http://dbpedia.org/resource/IndiGo"
"86747932_0_7532457067740920052","1","19","http://dbpedia.org/resource/Air_Astana"
"86747932_0_7532457067740920052","1","229","http://dbpedia.org/resource/Ural_Airlines"
"86747932_0_7532457067740920052","1","55","http://dbpedia.org/resource/Airkenya_Express"
"86747932_0_7532457067740920052","1","47","http://dbpedia.org/resource/Air_Southwest"
"86747932_0_7532457067740920052","1","77","http://dbpedia.org/resource/Blue1"
"86747932_0_7532457067740920052","1","218","http://dbpedia.org/resource/Thomas_Cook_Airlines"
"86747932_0_7532457067740920052","1","178","http://dbpedia.org/resource/Pegasus_Airlines"
"86747932_0_7532457067740920052","1","151","http://dbpedia.org/resource/LAN_Airlines"
"86747932_0_7532457067740920052","1","188","http://dbpedia.org/resource/Royal_Brunei_Airlines"
"86747932_0_7532457067740920052","1","78","http://dbpedia.org/resource/Bmibaby"
"86747932_0_7532457067740920052","1","96","http://dbpedia.org/resource/Croatia_Airlines"
"86747932_0_7532457067740920052","1","228","http://dbpedia.org/resource/Ukraine_International_Airlines"
"86747932_0_7532457067740920052","1","85","http://dbpedia.org/resource/Cathay_Pacific"
"86747932_0_7532457067740920052","1","132","http://dbpedia.org/resource/Icelandair"
"86747932_0_7532457067740920052","1","18","http://dbpedia.org/resource/Air_Arabia"
"86747932_0_7532457067740920052","1","174","http://dbpedia.org/resource/OLT_Express_Germany"
"86747932_0_7532457067740920052","1","231","http://dbpedia.org/resource/UTair_Aviation"
"86747932_0_7532457067740920052","1","80","http://dbpedia.org/resource/British_Airways"
"86747932_0_7532457067740920052","1","3","http://dbpedia.org/resource/Aer_Arann"
"86747932_0_7532457067740920052","1","107","http://dbpedia.org/resource/El_Al"
"86747932_0_7532457067740920052","1","84","http://dbpedia.org/resource/Carpatair"
"86747932_0_7532457067740920052","1","173","http://dbpedia.org/resource/Onur_Air"
"86747932_0_7532457067740920052","1","187","http://dbpedia.org/resource/Royal_Air_Maroc"
"86747932_0_7532457067740920052","1","101","http://dbpedia.org/resource/Danish_Air_Transport"
"86747932_0_7532457067740920052","1","236","http://dbpedia.org/resource/Virgin_Australia"
"86747932_0_7532457067740920052","1","35","http://dbpedia.org/resource/Air_Ivoire"
"86747932_0_7532457067740920052","1","65","http://dbpedia.org/resource/Asiana_Airlines"
"86747932_0_7532457067740920052","1","203","http://dbpedia.org/resource/Spanair"
"86747932_0_7532457067740920052","1","123","http://dbpedia.org/resource/Gol_Transportes_A%C3%A9reos"
"86747932_0_7532457067740920052","1","175","http://dbpedia.org/resource/Pacific_Wings"
"86747932_0_7532457067740920052","1","57","http://dbpedia.org/resource/Alaska_Airlines"
"86747932_0_7532457067740920052","1","49","http://dbpedia.org/resource/Air_Tahiti_Nui"
"86747932_0_7532457067740920052","1","43","http://dbpedia.org/resource/Air_Namibia"
"86747932_0_7532457067740920052","1","152","http://dbpedia.org/resource/Lauda_Air"
"86747932_0_7532457067740920052","1","61","http://dbpedia.org/resource/American_Airlines"
"86747932_0_7532457067740920052","1","235","http://dbpedia.org/resource/Virgin_Atlantic"
"86747932_0_7532457067740920052","1","23","http://dbpedia.org/resource/Aircalin"
"86747932_0_7532457067740920052","1","62","http://dbpedia.org/resource/AnadoluJet"
"86747932_0_7532457067740920052","1","214","http://dbpedia.org/resource/TAM_Airlines"
"86747932_0_7532457067740920052","1","125","http://dbpedia.org/resource/Gulf_Air"
"86747932_0_7532457067740920052","1","156","http://dbpedia.org/resource/Lufthansa"
"86747932_0_7532457067740920052","1","29","http://dbpedia.org/resource/Air_Europa"
"86747932_0_7532457067740920052","1","109","http://dbpedia.org/resource/Estonian_Air"
"86747932_0_7532457067740920052","1","129","http://dbpedia.org/resource/Hong_Kong_Airlines"
"86747932_0_7532457067740920052","1","172","http://dbpedia.org/resource/Oman_Air"
"86747932_0_7532457067740920052","1","94","http://dbpedia.org/resource/Copa_Airlines"
"86747932_0_7532457067740920052","1","196","http://dbpedia.org/resource/SilkAir"
"86747932_0_7532457067740920052","1","16","http://dbpedia.org/resource/Air_Alg%C3%A9rie"
"86747932_0_7532457067740920052","1","198","http://dbpedia.org/resource/Sky_Express"
"86747932_0_7532457067740920052","1","103","http://dbpedia.org/resource/Dragonair"
"86747932_0_7532457067740920052","1","213","http://dbpedia.org/resource/Avianca_El_Salvador"
"86747932_0_7532457067740920052","1","38","http://dbpedia.org/resource/Air_Macau"
"86747932_0_7532457067740920052","1","98","http://dbpedia.org/resource/Cyprus_Airways"
"86747932_0_7532457067740920052","1","70","http://dbpedia.org/resource/Bahrain_Air"
"86747932_0_7532457067740920052","1","81","http://dbpedia.org/resource/Brussels_Airlines"
"86747932_0_7532457067740920052","1","171","http://dbpedia.org/resource/Olympic_Air"
"86747932_0_7532457067740920052","1","53","http://dbpedia.org/resource/Air_Berlin"
"86747932_0_7532457067740920052","1","238","http://dbpedia.org/resource/Volaris"
"86747932_0_7532457067740920052","1","112","http://dbpedia.org/resource/Eurowings"
"86747932_0_7532457067740920052","1","163","http://dbpedia.org/resource/Middle_East_Airlines"
"86747932_0_7532457067740920052","1","45","http://dbpedia.org/resource/Fiji_Airways"
"86747932_0_7532457067740920052","1","68","http://dbpedia.org/resource/Aurigny_Air_Services"
"86747932_0_7532457067740920052","1","115","http://dbpedia.org/resource/Finncomm_Airlines"
"86747932_0_7532457067740920052","1","211","http://dbpedia.org/resource/Swiss_International_Air_Lines"
"86747932_0_7532457067740920052","1","159","http://dbpedia.org/resource/Mal%C3%A9v_Hungarian_Airlines"
"86747932_0_7532457067740920052","1","166","http://dbpedia.org/resource/Flynas"
"86747932_0_7532457067740920052","1","5","http://dbpedia.org/resource/Aero_Contractors_(Nigeria)"
"86747932_0_7532457067740920052","1","221","http://dbpedia.org/resource/Tigerair"
"86747932_0_7532457067740920052","1","241","http://dbpedia.org/resource/Welcome_Air"
"86747932_0_7532457067740920052","1","52","http://dbpedia.org/resource/AirBaltic"
"86747932_0_7532457067740920052","1","140","http://dbpedia.org/resource/Jetstar_Airways"
"86747932_0_7532457067740920052","1","76","http://dbpedia.org/resource/Blue_Islands"
"86747932_0_7532457067740920052","1","60","http://dbpedia.org/resource/Allegiant_Air"
"86747932_0_7532457067740920052","1","118","http://dbpedia.org/resource/Flybe"
"86747932_0_7532457067740920052","1","195","http://dbpedia.org/resource/Shenzhen_Airlines"
"86747932_0_7532457067740920052","1","92","http://dbpedia.org/resource/United_Airlines"
"86747932_0_7532457067740920052","1","104","http://dbpedia.org/resource/EasyJet"
"86747932_0_7532457067740920052","1","9","http://dbpedia.org/resource/Aerol%C3%ADneas_Argentinas"
"86747932_0_7532457067740920052","1","91","http://dbpedia.org/resource/Condor_Flugdienst"
"86747932_0_7532457067740920052","1","15","http://dbpedia.org/resource/Aigle_Azur"
"86747932_0_7532457067740920052","1","153","http://dbpedia.org/resource/LIAT"
"86747932_0_7532457067740920052","1","39","http://dbpedia.org/resource/Air_Madagascar"
"86747932_0_7532457067740920052","1","86","http://dbpedia.org/resource/China_Airlines"
"86747932_0_7532457067740920052","1","181","http://dbpedia.org/resource/PLUNA"
"86747932_0_7532457067740920052","1","234","http://dbpedia.org/resource/Virgin_America"
"86747932_0_7532457067740920052","1","48","http://dbpedia.org/resource/Air_Tahiti"
"86747932_0_7532457067740920052","1","161","http://dbpedia.org/resource/Martinair"
"86747932_0_7532457067740920052","1","215","http://dbpedia.org/resource/TAP_Portugal"
"86747932_0_7532457067740920052","1","204","http://dbpedia.org/resource/SpiceJet"
"86747932_0_7532457067740920052","1","75","http://dbpedia.org/resource/Blue_Panorama_Airlines"
"86747932_0_7532457067740920052","1","36","http://dbpedia.org/resource/Air_Jamaica"
"86747932_0_7532457067740920052","1","184","http://dbpedia.org/resource/Regional_Express_Airlines"
"86747932_0_7532457067740920052","1","66","http://dbpedia.org/resource/Atlas_Blue"
"86747932_0_7532457067740920052","1","157","http://dbpedia.org/resource/Luxair"
"86747932_0_7532457067740920052","1","212","http://dbpedia.org/resource/TAAG_Angola_Airlines"
"86747932_0_7532457067740920052","1","154","http://dbpedia.org/resource/LOT_Polish_Airlines"
"86747932_0_7532457067740920052","1","143","http://dbpedia.org/resource/JetKonnect"
"86747932_0_7532457067740920052","1","7","http://dbpedia.org/resource/Aeroflot"
"86747932_0_7532457067740920052","1","100","http://dbpedia.org/resource/Darwin_Airline"
"86747932_0_7532457067740920052","1","10","http://dbpedia.org/resource/Aeromar"
"86747932_0_7532457067740920052","1","240","http://dbpedia.org/resource/WebJet_Linhas_A%C3%A9reas"
"86747932_0_7532457067740920052","1","224","http://dbpedia.org/resource/TRIP_Linhas_A%C3%A9reas"
"86747932_0_7532457067740920052","1","4","http://dbpedia.org/resource/Aer_Lingus"
"86747932_0_7532457067740920052","1","239","http://dbpedia.org/resource/Vueling"
"86747932_0_7532457067740920052","1","126","http://dbpedia.org/resource/Hainan_Airlines"
"86747932_0_7532457067740920052","1","145","http://dbpedia.org/resource/Kingfisher_Airlines"
"86747932_0_7532457067740920052","1","14","http://dbpedia.org/resource/Afriqiyah_Airways"
"86747932_0_7532457067740920052","1","33","http://dbpedia.org/resource/Air_Inuit"
"86747932_0_7532457067740920052","1","30","http://dbpedia.org/resource/Air_France"
"86747932_0_7532457067740920052","1","209","http://dbpedia.org/resource/SunExpress"
"86747932_0_7532457067740920052","1","24","http://dbpedia.org/resource/Air_Canada"
"86747932_0_7532457067740920052","1","216","http://dbpedia.org/resource/TAROM"
"86747932_0_7532457067740920052","1","230","http://dbpedia.org/resource/US_Airways"
"86747932_0_7532457067740920052","1","119","http://dbpedia.org/resource/Frontier_Airlines"
"86747932_0_7532457067740920052","1","225","http://dbpedia.org/resource/TUIfly"
"86747932_0_7532457067740920052","1","242","http://dbpedia.org/resource/WestJet"
"86747932_0_7532457067740920052","1","44","http://dbpedia.org/resource/Air_New_Zealand"
"86747932_0_7532457067740920052","1","69","http://dbpedia.org/resource/Austrian_Airlines"
"86747932_0_7532457067740920052","1","146","http://dbpedia.org/resource/KLM"
"86747932_0_7532457067740920052","1","243","http://dbpedia.org/resource/Winair"
